week,time,x,y,s,a,dis,o,dir,event,nfl_id,display_name,jersey_number,position,frame_id,team,game_id,play_id,play_direction,route
week17,2018-12-30T23:13:58Z,15.650000000000006,20.03333333333334,0.79,2.17,0.08,264.83,24.84,None,2558125,Patrick Mahomes,15,QB,65,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,26.36,22.483333333333334,5.21,2.58,0.52,288.03,305.44,None,2559054,Nicholas Morrow,50,ILB,65,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,28.480000000000004,3.953333333333333,2.99,1.61,0.3,177.6,302.12,None,2560819,Nick Nelson,23,CB,65,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,40.5,32.38333333333334,3.3,3.91,0.33,348.85,350.39,None,2561585,Dallin Leavitt,32,DB,65,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,40.370000000000005,20.383333333333333,19.51,5.96,2.17,NA,NA,None,NA,Football,NA,NA,65,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,19.510000000000005,28.193333333333335,4.4,1.1,0.44,311.99,259.48,None,2532974,Kyle Wilber,58,OLB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,16.28,17.393333333333338,2.3,4.51,0.23,288.84,344.42,None,2532986,Tahir Whitehead,59,OLB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.120000000000005,45.333333333333336,0.65,1.95,0.06,53.43,199.85,None,2540258,Travis Kelce,87,TE,66,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,51.2,17.633333333333333,9.3,1.05,0.94,240.37,263.96,None,2541200,Rashaan Melvin,22,CB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,28.019999999999996,21.183333333333337,6.1,2.72,0.6,305.07,299.54,None,2550268,Charcandrick West,30,RB,66,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:58Z,26.620000000000005,2.413333333333334,2.19,1.93,0.22,266.39,329.67,None,2552652,Chris Conley,17,WR,66,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,40.989999999999995,20.243333333333332,5.18,3.69,0.52,304.44,289.99,None,2555342,Karl Joseph,42,SS,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,53.58,17.743333333333332,8.28,1.99,0.83,189.76,266.1,None,2555478,Demarcus Robinson,11,WR,66,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:58Z,29.14,44.843333333333334,2.11,1.35,0.21,14.95,288.44,None,2555568,Erik Harris,25,SS,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,38.33,36.04333333333334,0.88,2.32,0.1,339.81,88.09,None,2556214,Tyreek Hill,10,WR,66,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:58Z,42.099999999999994,36.39333333333333,0.76,0.78,0.08,348.18,58.51,None,2558062,Gareon Conley,21,CB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,15.61,19.96333333333334,0.66,1.76,0.07,263.31,34.08,None,2558125,Patrick Mahomes,15,QB,66,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,26.810000000000002,22.193333333333335,5.31,2.53,0.53,288.03,301.72,None,2559054,Nicholas Morrow,50,ILB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,28.739999999999995,3.8033333333333346,2.94,1.71,0.3,195.21,297.84,None,2560819,Nick Nelson,23,CB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,40.599999999999994,32.053333333333335,3.45,3.98,0.34,341.59,341.29,None,2561585,Dallin Leavitt,32,DB,66,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,42.489999999999995,20.303333333333335,19.05,6,2.12,NA,NA,None,NA,Football,NA,NA,66,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,19.950000000000003,28.283333333333335,4.56,1.17,0.45,305.76,258.1,None,2532974,Kyle Wilber,58,OLB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,16.36,17.183333333333337,2.25,4.21,0.23,301,332.14,None,2532986,Tahir Whitehead,59,OLB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.129999999999995,45.39333333333334,0.72,1.62,0.07,57.4,187.41,None,2540258,Travis Kelce,87,TE,67,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,52.150000000000006,17.723333333333336,9.45,0.81,0.95,221.61,264.68,None,2541200,Rashaan Melvin,22,CB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,28.569999999999993,20.903333333333336,6.15,2.91,0.62,302.89,295.48,None,2550268,Charcandrick West,30,RB,67,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:58Z,26.709999999999994,2.2533333333333374,1.86,2.12,0.19,265.36,330.58,None,2552652,Chris Conley,17,WR,67,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,41.480000000000004,20.093333333333334,5.24,4.01,0.52,293.04,284.56,None,2555342,Karl Joseph,42,SS,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,54.400000000000006,17.823333333333338,8.15,2.43,0.82,186.14,264.07,None,2555478,Demarcus Robinson,11,WR,67,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:58Z,29.349999999999994,44.763333333333335,2.2,1.03,0.22,3.17,290.91,None,2555568,Erik Harris,25,SS,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,38.269999999999996,36.04333333333334,0.55,2.62,0.06,333.06,86.63,None,2556214,Tyreek Hill,10,WR,67,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:58Z,42.040000000000006,36.36333333333334,0.64,0.91,0.07,341.3,63.86,None,2558062,Gareon Conley,21,CB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,15.579999999999998,19.913333333333334,0.57,1.29,0.06,260.46,39.73,None,2558125,Patrick Mahomes,15,QB,67,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.269999999999996,21.923333333333336,5.39,2.33,0.54,286.58,298.72,None,2559054,Nicholas Morrow,50,ILB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,29.010000000000005,3.683333333333337,2.94,1.71,0.3,208.54,293.74,None,2560819,Nick Nelson,23,CB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,40.75,31.733333333333334,3.62,3.9,0.36,334.01,333.05,None,2561585,Dallin Leavitt,32,DB,67,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,44.61,20.223333333333336,19.18,5.25,2.12,NA,NA,None,NA,Football,NA,NA,67,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,20.400000000000006,28.373333333333335,4.7,0.99,0.46,297.04,257.62,None,2532974,Kyle Wilber,58,OLB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,16.489999999999995,17.003333333333337,2.26,3.77,0.22,303.6,320.68,None,2532986,Tahir Whitehead,59,OLB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.14,45.46333333333334,0.71,1.04,0.07,57.4,181.66,None,2540258,Travis Kelce,87,TE,68,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,53.09,17.813333333333333,9.48,0.75,0.95,216.15,265.18,None,2541200,Rashaan Melvin,22,CB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,29.14,20.67333333333334,6.09,3.05,0.61,299.92,291.33,None,2550268,Charcandrick West,30,RB,68,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:58Z,26.790000000000006,2.103333333333339,1.59,2.19,0.16,264.07,333.7,None,2552652,Chris Conley,17,WR,68,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,42,19.983333333333334,5.3,3.98,0.53,285.9,279.75,None,2555342,Karl Joseph,42,SS,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,55.2,17.92333333333334,7.97,2.85,0.81,182.42,261.97,None,2555478,Demarcus Robinson,11,WR,68,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:58Z,29.560000000000002,44.68333333333334,2.27,0.86,0.23,357.42,293.24,None,2555568,Erik Harris,25,SS,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,38.230000000000004,36.03333333333333,0.22,2.87,0.04,327.35,59.45,None,2556214,Tyreek Hill,10,WR,68,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:58Z,42,36.333333333333336,0.46,1.13,0.05,334.06,65.21,None,2558062,Gareon Conley,21,CB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,15.540000000000006,19.883333333333333,0.49,1.07,0.05,259.32,49.56,None,2558125,Patrick Mahomes,15,QB,68,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.760000000000005,21.673333333333336,5.42,2.17,0.54,285.55,295.85,None,2559054,Nicholas Morrow,50,ILB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,29.290000000000006,3.5733333333333377,3,1.92,0.3,227.3,288.62,None,2560819,Nick Nelson,23,CB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,40.959999999999994,31.423333333333336,3.8,4.11,0.37,328.5,323.24,None,2561585,Dallin Leavitt,32,DB,68,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,46.68000000000001,20.143333333333338,18.96,5.09,2.08,NA,NA,None,NA,Football,NA,NA,68,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,20.870000000000005,28.473333333333336,4.78,0.78,0.47,291.02,257.21,None,2532974,Kyle Wilber,58,OLB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,16.650000000000006,16.843333333333334,2.32,3.42,0.23,303.6,310.55,None,2532986,Tahir Whitehead,59,OLB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.14,45.52333333333333,0.64,0.55,0.06,56.41,179.81,None,2540258,Travis Kelce,87,TE,69,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,54.040000000000006,17.893333333333338,9.59,0.41,0.96,213.55,265.03,None,2541200,Rashaan Melvin,22,CB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,29.709999999999994,20.473333333333336,6.06,3.19,0.61,298.72,287.43,None,2550268,Charcandrick West,30,RB,69,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:58Z,26.849999999999994,1.9733333333333363,1.35,2.23,0.14,263.06,336.41,None,2552652,Chris Conley,17,WR,69,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,42.53,19.903333333333336,5.37,3.66,0.53,281.08,275.45,None,2555342,Karl Joseph,42,SS,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,55.97,18.053333333333335,7.75,3.22,0.78,180.24,259.49,None,2555478,Demarcus Robinson,11,WR,69,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:58Z,29.769999999999996,44.583333333333336,2.39,0.84,0.24,352.22,295.7,None,2555568,Erik Harris,25,SS,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,38.230000000000004,36.013333333333335,0.23,2.94,0.01,322.58,316.42,None,2556214,Tyreek Hill,10,WR,69,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:58Z,41.97,36.32333333333334,0.28,1.31,0.03,323.94,62.36,None,2558062,Gareon Conley,21,CB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,15.510000000000005,19.863333333333337,0.39,1.03,0.04,257.71,64.24,None,2558125,Patrick Mahomes,15,QB,69,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,28.260000000000005,21.453333333333337,5.48,2.09,0.55,281.98,292.83,None,2559054,Nicholas Morrow,50,ILB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,29.58,3.4933333333333323,3.01,1.86,0.3,229.97,284.55,None,2560819,Nick Nelson,23,CB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,41.22,31.133333333333336,4.03,3.9,0.4,322.06,316.69,None,2561585,Dallin Leavitt,32,DB,69,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,48.709999999999994,20.063333333333333,18.34,5.55,2.03,NA,NA,None,NA,Football,NA,NA,69,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,21.340000000000003,28.583333333333336,4.88,0.43,0.48,285.36,257.46,None,2532974,Kyle Wilber,58,OLB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,16.849999999999994,16.71333333333334,2.36,3.18,0.23,302.4,300.04,None,2532986,Tahir Whitehead,59,OLB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,27.159999999999997,45.57333333333334,0.5,0.52,0.05,54.36,189.73,None,2540258,Travis Kelce,87,TE,70,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,55.019999999999996,17.983333333333334,9.77,0.14,0.98,216.18,264.59,None,2541200,Rashaan Melvin,22,CB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,30.290000000000006,20.323333333333338,6,3.4,0.6,295.65,283.39,None,2550268,Charcandrick West,30,RB,70,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:58Z,26.89,1.8533333333333388,1.17,1.99,0.13,261.35,340.13,None,2552652,Chris Conley,17,WR,70,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:58Z,43.06999999999999,19.863333333333337,5.44,2.98,0.54,275.64,272.5,None,2555342,Karl Joseph,42,SS,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,56.72,18.21333333333334,7.6,3.29,0.77,175.38,257.19,None,2555478,Demarcus Robinson,11,WR,70,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:58Z,30,44.46333333333334,2.59,1.17,0.26,342.39,297.99,None,2555568,Erik Harris,25,SS,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,38.269999999999996,36.00333333333334,0.56,2.97,0.04,317.73,293.66,None,2556214,Tyreek Hill,10,WR,70,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:58Z,41.959999999999994,36.31333333333333,0.1,1.46,0.02,314.48,58.87,None,2558062,Gareon Conley,21,CB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,15.480000000000004,19.843333333333334,0.32,0.78,0.04,255.21,67.56,None,2558125,Patrick Mahomes,15,QB,70,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,28.769999999999996,21.263333333333335,5.48,2.03,0.55,278.74,290.11,None,2559054,Nicholas Morrow,50,ILB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,29.879999999999995,3.423333333333339,3.12,1.89,0.31,237.15,279.74,None,2560819,Nick Nelson,23,CB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,41.53,30.843333333333337,4.24,3.67,0.42,312.83,311.57,None,2561585,Dallin Leavitt,32,DB,70,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:58Z,50.69,19.973333333333336,17.78,5.84,1.99,NA,NA,None,NA,Football,NA,NA,70,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,21.83,28.673333333333336,4.99,0.32,0.5,279.47,258.14,None,2532974,Kyle Wilber,58,OLB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,17.060000000000002,16.60333333333334,2.44,2.84,0.24,302.4,292.33,None,2532986,Tahir Whitehead,59,OLB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,27.17,45.593333333333334,0.31,1.17,0.03,51.06,212.72,None,2540258,Travis Kelce,87,TE,71,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,56,18.083333333333336,9.91,0.62,0.99,209.12,263.79,None,2541200,Rashaan Melvin,22,CB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,30.879999999999995,20.203333333333333,5.98,3.36,0.6,287.51,279.41,None,2550268,Charcandrick West,30,RB,71,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:59Z,26.92,1.7633333333333354,0.94,1.89,0.1,261.35,345.51,None,2552652,Chris Conley,17,WR,71,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,43.61,19.85333333333334,5.44,2.49,0.54,267.95,269.67,None,2555342,Karl Joseph,42,SS,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,57.45,18.403333333333336,7.4,3.5,0.75,178.11,254.44,None,2555478,Demarcus Robinson,11,WR,71,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:59Z,30.239999999999995,44.343333333333334,2.81,1.37,0.27,339.4,297.25,None,2555568,Erik Harris,25,SS,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,38.33,35.973333333333336,0.84,2.6,0.07,317.73,290.72,None,2556214,Tyreek Hill,10,WR,71,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:59Z,41.959999999999994,36.303333333333335,0.1,1.46,0.01,307.95,285.67,None,2558062,Gareon Conley,21,CB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,15.450000000000003,19.833333333333336,0.28,0.71,0.03,253.31,83.45,None,2558125,Patrick Mahomes,15,QB,71,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,29.299999999999997,21.083333333333336,5.49,1.87,0.55,276.14,287.95,None,2559054,Nicholas Morrow,50,ILB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,30.200000000000003,3.393333333333338,3.19,1.85,0.32,241.41,275.14,None,2560819,Nick Nelson,23,CB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,41.870000000000005,30.573333333333334,4.41,3.25,0.43,302.47,306.63,None,2561585,Dallin Leavitt,32,DB,71,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,52.629999999999995,19.893333333333338,17.2,6.09,1.94,NA,NA,None,NA,Football,NA,NA,71,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,22.319999999999993,28.783333333333335,5.04,0.17,0.5,274.4,258.11,None,2532974,Kyle Wilber,58,OLB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,17.290000000000006,16.53333333333334,2.5,2.5,0.25,303.03,285.6,None,2532986,Tahir Whitehead,59,OLB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,27.189999999999998,45.61333333333334,0.25,1.35,0.03,49.62,234.31,None,2540258,Travis Kelce,87,TE,72,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,56.99,18.193333333333335,9.97,0.86,1,206.01,263.26,None,2541200,Rashaan Melvin,22,CB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,31.47,20.123333333333335,5.95,3.13,0.6,281.36,276.28,None,2550268,Charcandrick West,30,RB,72,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:59Z,26.939999999999998,1.6833333333333371,0.75,1.71,0.08,259.55,347.07,None,2552652,Chris Conley,17,WR,72,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,44.16,19.873333333333335,5.45,2.06,0.55,263.36,267.36,None,2555342,Karl Joseph,42,SS,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,58.16,18.633333333333333,7.28,3.42,0.74,182.88,251.55,None,2555478,Demarcus Robinson,11,WR,72,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:59Z,30.510000000000005,44.20333333333333,3.07,1.54,0.3,332.46,297.75,None,2555568,Erik Harris,25,SS,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,38.43000000000001,35.93333333333334,1.14,2.34,0.1,315.62,291.16,None,2556214,Tyreek Hill,10,WR,72,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:59Z,41.980000000000004,36.303333333333335,0.26,1.34,0.02,301.55,275.98,None,2558062,Gareon Conley,21,CB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,15.420000000000002,19.833333333333336,0.23,0.49,0.02,252.02,78.13,None,2558125,Patrick Mahomes,15,QB,72,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,29.819999999999993,20.92333333333334,5.47,1.64,0.55,272.88,286.36,None,2559054,Nicholas Morrow,50,ILB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,30.53,3.383333333333333,3.32,1.87,0.33,248.46,270.43,None,2560819,Nick Nelson,23,CB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,42.239999999999995,30.323333333333334,4.53,2.92,0.45,296.15,302.04,None,2561585,Dallin Leavitt,32,DB,72,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,54.510000000000005,19.813333333333333,16.59,6.26,1.89,NA,NA,None,NA,Football,NA,NA,72,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,22.810000000000002,28.883333333333336,5.07,0.2,0.5,271.57,258.46,None,2532974,Kyle Wilber,58,OLB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,17.540000000000006,16.473333333333336,2.58,2.19,0.25,303.03,279.82,None,2532986,Tahir Whitehead,59,OLB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,27.209999999999994,45.623333333333335,0.21,1.25,0.02,47.26,259.38,None,2540258,Travis Kelce,87,TE,73,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,57.98,18.323333333333338,10,1.08,1,204.84,262.57,None,2541200,Rashaan Melvin,22,CB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,32.06,20.083333333333336,5.91,3.13,0.59,276.24,272.4,None,2550268,Charcandrick West,30,RB,73,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:59Z,26.959999999999994,1.6233333333333348,0.6,1.46,0.07,257.39,348.99,None,2552652,Chris Conley,17,WR,73,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,44.709999999999994,19.893333333333338,5.47,1.5,0.55,264.3,266.28,None,2555342,Karl Joseph,42,SS,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,58.84,18.883333333333333,7.22,3.27,0.73,179.61,248.6,None,2555478,Demarcus Robinson,11,WR,73,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:59Z,30.790000000000006,44.053333333333335,3.33,1.56,0.32,325.1,298.17,None,2555568,Erik Harris,25,SS,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,38.55,35.88333333333334,1.42,2.11,0.13,312.96,292.09,None,2556214,Tyreek Hill,10,WR,73,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:59Z,42.019999999999996,36.303333333333335,0.42,1.29,0.04,293.79,272.75,None,2558062,Gareon Conley,21,CB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,15.400000000000006,19.823333333333338,0.18,0.42,0.02,251.05,82.91,None,2558125,Patrick Mahomes,15,QB,73,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,30.349999999999994,20.763333333333335,5.42,1.44,0.55,271.34,285.3,None,2559054,Nicholas Morrow,50,ILB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,30.870000000000005,3.383333333333333,3.38,1.68,0.34,249.32,267.31,None,2560819,Nick Nelson,23,CB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,42.64,30.103333333333335,4.63,2.65,0.46,292.6,298.06,None,2561585,Dallin Leavitt,32,DB,73,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,56.34,19.723333333333336,15.97,6.33,1.83,NA,NA,None,NA,Football,NA,NA,73,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,23.310000000000002,28.983333333333334,5.11,0.29,0.51,270.06,258.88,None,2532974,Kyle Wilber,58,OLB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,17.810000000000002,16.453333333333333,2.67,2.04,0.27,299.92,273.96,None,2532986,Tahir Whitehead,59,OLB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,27.230000000000004,45.623333333333335,0.2,1.03,0.02,43.72,288.14,None,2540258,Travis Kelce,87,TE,74,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,58.98,18.453333333333333,10.03,1.21,1,204.16,261.92,None,2541200,Rashaan Melvin,22,CB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,32.66,20.083333333333336,5.88,2.89,0.59,273.97,269.2,None,2550268,Charcandrick West,30,RB,74,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:59Z,26.97,1.5733333333333377,0.43,1.33,0.05,256.47,350.71,None,2552652,Chris Conley,17,WR,74,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,45.260000000000005,19.933333333333337,5.47,1.02,0.55,261.11,266.09,None,2555342,Karl Joseph,42,SS,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,59.51,19.163333333333334,7.14,3.03,0.72,178.4,246.11,None,2555478,Demarcus Robinson,11,WR,74,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:59Z,31.11,43.88333333333334,3.65,1.73,0.36,314.26,298.72,None,2555568,Erik Harris,25,SS,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,38.69,35.82333333333334,1.64,1.81,0.16,310.13,294.9,None,2556214,Tyreek Hill,10,WR,74,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:59Z,42.06999999999999,36.29333333333334,0.58,1.19,0.05,288.22,276.75,None,2558062,Gareon Conley,21,CB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,15.379999999999995,19.823333333333338,0.17,0.3,0.02,251.65,76.25,None,2558125,Patrick Mahomes,15,QB,74,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,30.89,20.633333333333333,5.46,1.3,0.56,274.31,283.58,None,2559054,Nicholas Morrow,50,ILB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,31.230000000000004,3.413333333333334,3.56,1.6,0.36,250.81,264.23,None,2560819,Nick Nelson,23,CB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,43.06999999999999,29.893333333333334,4.83,2.57,0.48,283.41,294.15,None,2561585,Dallin Leavitt,32,DB,74,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,58.1,19.643333333333338,15.34,6.33,1.77,NA,NA,None,NA,Football,NA,NA,74,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,23.819999999999993,29.073333333333334,5.19,0.35,0.52,272.15,259.68,pass_arrived,2532974,Kyle Wilber,58,OLB,75,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,18.08,16.443333333333335,2.73,1.8,0.27,296.55,269.65,pass_arrived,2532986,Tahir Whitehead,59,OLB,75,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,27.239999999999995,45.61333333333334,0.19,0.85,0.02,39.32,321.04,pass_arrived,2540258,Travis Kelce,87,TE,75,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:59Z,59.97,18.60333333333334,9.97,1.54,1,198.93,261.11,pass_arrived,2541200,Rashaan Melvin,22,CB,75,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:59Z,33.25,20.10333333333334,5.87,2.69,0.59,270.62,265.99,pass_arrived,2550268,Charcandrick West,30,RB,75,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:59Z,26.97,1.5433333333333366,0.21,1.39,0.02,255.19,346.19,pass_arrived,2552652,Chris Conley,17,WR,75,home,2018123004,2619,left,FLAT
